year_month,S&P_Open,S&P_Close,Close_t-1,return(%),return_class,Close_t+1,t+1_return_class,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,EY_Ratio,Put/Call_Ratio,Div_Ratio,CS_Index
1999-3,1238.33,1286.37,1238.33,3.879418248770519,2,1335.18,2.0,4.4369565217391305,5.218478260869565,164.8,0.7,14.676521739130434,4.2,33.39,2.99,1.7343950175028509,29.54,105.7
1999-2,1279.64,1238.33,1279.64,-3.228251695789454,0,1286.37,2.0,4.432105263157895,4.987473684210526,164.7,0.1,12.013684210526316,4.4,32.67,3.06,1.7343950175028509,29.47,108.1
1999-1,1229.23,1279.64,1229.23,4.100941239637828,2,1238.33,0.0,4.329473684210527,4.7111052631578945,164.7,0.0,12.514736842105263,4.3,32.92,3.04,1.7343950175028509,29.36,103.9
1998-12,1163.63,1229.23,1163.63,5.637530830246719,2,1279.64,2.0,4.385454545454546,4.633318181818182,164.4,0.2,11.347272727272726,4.4,31.56,3.17,1.7343950175028509,29.28,100.5
1998-11,1098.67,1163.63,1098.67,5.912603420499334,2,1229.23,2.0,4.408421052631579,4.819526315789473,164.1,0.2,13.002105263157894,4.4,30.25,3.31,1.7343950175028509,29.23,102.7
1998-10,1017.01,1098.67,1017.01,8.02941957306222,2,1163.63,2.0,3.9547619047619045,4.507000000000001,163.9,0.1,14.460909090909091,4.5,27.2,3.68,1.7343950175028509,29.19,97.4
1998-9,957.28,1017.01,957.28,6.239553735584157,2,1098.67,2.0,4.600952380952381,4.783380952380952,163.5,0.2,15.031428571428572,4.6,26.8,3.73,1.7343950175028509,29.23,100.9
1998-8,1120.67,957.28,1120.67,-14.579671089616042,0,1017.01,2.0,4.895714285714286,5.328190476190476,163.4,0.1,13.47190476190476,4.5,28.0,3.57,1.7343950175028509,29.15,104.4
1998-7,1133.84,1120.67,1133.84,-1.161539547026022,1,957.28,0.0,4.953181818181818,5.4479999999999995,163.2,0.1,14.172727272727274,4.5,29.9,3.34,1.7343950175028509,29.07,105.2
1998-6,1090.82,1133.84,1090.82,3.9438220788031013,2,1120.67,1.0,4.96409090909091,5.48590909090909,162.8,0.2,13.72181818181818,4.5,28.44,3.52,1.7343950175028509,28.99,105.6
1998-5,1111.75,1090.82,1111.75,-1.882617494940415,1,1133.84,2.0,4.9910000000000005,5.6423000000000005,162.6,0.1,14.914000000000001,4.4,28.3,3.53,1.7343950175028509,28.84,106.5
1998-4,1101.75,1111.75,1101.75,0.9076469253460404,1,1090.82,1.0,4.938571428571429,5.624476190476191,162.2,0.2,15.353809523809524,4.3,28.26,3.54,1.7343950175028509,28.71,108.7
1998-3,1049.34,1101.75,1049.34,4.9945680141803495,2,1111.75,1.0,5.018636363636364,5.6339999999999995,162.0,0.1,15.115454545454547,4.7,27.23,3.67,1.7343950175028509,28.57,106.5
1998-2,980.28,1049.34,980.28,7.044925939527477,2,1101.75,2.0,5.081052631578947,5.564736842105264,162.0,0.0,16.06,4.6,25.85,3.87,1.7343950175028509,28.54,110.4
1998-1,970.43,980.28,970.43,1.015013962882436,1,1049.34,2.0,5.032500000000001,5.5256,162.0,0.0,16.724,4.6,24.29,4.12,1.7343950175028509,28.5,106.6
1997-12,955.4,970.43,955.4,1.573163073058402,1,980.28,1.0,5.149545454545454,5.795636363636364,161.8,0.1,18.332727272727272,4.7,24.23,4.13,1.7343950175028509,28.46,102.1
1997-11,914.62,955.4,914.62,4.458682294286149,2,970.43,1.0,5.128888888888889,5.862500000000001,161.7,0.1,20.19388888888889,4.6,23.46,4.26,1.7343950175028509,28.33,107.2
1997-10,947.28,914.62,947.28,-3.4477662359597976,0,955.4,2.0,4.962272727272727,6.017590909090909,161.5,0.1,21.32521739130435,4.7,23.58,4.24,1.7343950175028509,28.21,105.6
1997-9,899.47,947.28,899.47,5.315352374175897,2,914.62,0.0,4.93952380952381,6.1927619047619045,161.2,0.2,19.803333333333335,4.9,23.06,4.34,1.7343950175028509,28.18,106.0
1997-8,954.29,899.47,954.31,-5.746560342027215,0,947.28,2.0,5.129047619047618,6.28652380952381,160.8,0.2,19.95285714285714,4.8,22.83,4.38,1.7343950175028509,28.15,104.4
1997-7,885.14,954.31,885.14,7.814583003818601,2,899.47,0.0,5.050909090909091,6.20440909090909,160.4,0.2,19.663636363636364,4.9,22.8,4.39,1.7343950175028509,28.09,107.1
1997-6,848.28,885.14,848.28,4.345263356438914,2,954.31,2.0,4.929047619047619,6.478714285714285,160.2,0.1,19.26,5.0,21.61,4.63,1.7343950175028509,28.02,104.5
1997-5,801.34,848.28,801.34,5.857688371976931,2,885.14,2.0,5.026666666666666,6.69652380952381,159.9,0.2,20.81904761904762,4.9,20.6,4.86,1.7343950175028509,27.99,103.2
1997-4,757.12,801.34,757.12,5.840553677092142,2,848.28,2.0,5.1454545454545455,6.8696363636363635,159.9,0.0,19.695454545454545,5.1,18.94,5.28,1.7343950175028509,27.91,101.4
1997-3,790.82,757.12,790.82,-4.261399559950436,0,801.34,2.0,5.133,6.679250000000001,159.8,0.1,20.965,5.2,19.69,5.08,1.7343950175028509,27.89,100.0
1997-2,786.16,790.82,786.16,0.5927546555408673,1,757.12,0.0,4.995263157894737,6.399210526315789,159.7,0.1,22.176315789473687,5.2,20.09,4.98,1.7343950175028509,27.86,99.7
1997-1,740.74,786.16,740.74,6.131706131706125,2,790.82,1.0,5.023809523809524,6.555380952380953,159.4,0.2,25.13181818181818,5.3,19.53,5.12,1.7343950175028509,27.84,97.4
1996-12,757.02,740.74,757.02,-2.1505376344085985,1,786.16,2.0,4.898095238095238,6.281142857142857,159.1,0.2,25.228571428571428,5.4,19.19,5.21,1.7343950175028509,27.83,96.9
1996-11,705.27,757.02,705.27,7.337615381343316,2,740.74,1.0,5.016842105263158,6.1848947368421054,158.7,0.3,23.705000000000002,5.4,19.45,5.14,1.7343950175028509,27.69,99.2
1996-10,687.31,705.27,687.33,2.6100999519881194,1,757.02,2.0,4.9772727272727275,6.520363636363637,158.2,0.3,24.87913043478261,5.2,19.0,5.26,1.7343950175028509,27.59,96.5
1996-9,651.99,687.33,651.99,5.420328532646211,2,705.27,1.0,5.09,6.81165,157.7,0.3,23.9715,5.2,18.75,5.33,1.7343950175028509,27.53,94.7
1996-8,639.95,651.99,639.95,1.8813969841393803,1,687.33,2.0,5.043636363636363,6.622409090909091,157.2,0.3,21.903181818181817,5.1,18.6,5.38,1.7343950175028509,27.37,95.3
1996-7,670.63,639.95,670.63,-4.57480279736963,0,651.99,1.0,5.147272727272727,6.852045454545455,157.0,0.1,21.302272727272726,5.5,18.26,5.48,1.7343950175028509,27.18,94.7
1996-6,669.12,670.63,669.12,0.2256695361071244,1,639.95,0.0,5.090999999999999,6.8991,156.7,0.2,20.4235,5.3,19.15,5.22,1.7343950175028509,26.99,92.4
1996-5,654.17,669.12,654.17,2.285338673433518,1,670.63,1.0,5.012727272727273,6.7253181818181815,156.4,0.2,21.165454545454544,5.6,19.1,5.24,1.7343950175028509,26.9,89.4
1996-4,645.5,654.17,645.5,1.3431448489542928,1,669.12,1.0,4.9471428571428575,6.492809523809523,156.1,0.2,23.497142857142858,5.6,18.85,5.3,1.7343950175028509,26.84,92.7
1996-3,640.43,645.5,640.43,0.791655606389465,1,654.17,1.0,4.95952380952381,6.255714285714286,155.5,0.4,21.33238095238095,5.5,19.01,5.26,1.7343950175028509,26.84,93.7
